userID,poiID,numberofPhotos,startTime,stopTime,seqID,poiTheme,poiFreq,temperature (C),precipitation (mm),cloud_cover (%),windspeed (km/h)
10468135@N08,F702,2,1335798687,1335798748,49,architetturegotichedellatoscana,483,15.1,0.0,34.0,3.3
10468135@N08,F701,1,1335798968,1335798968,49,piazzedifirenze,399,15.1,0.0,34.0,3.3
10468135@N08,F724,1,1335799485,1335799485,49,palazzidifirenze,33,15.1,0.0,34.0,3.3
10468135@N08,F726,1,1335799556,1335799556,49,stradedifirenze,11,15.1,0.0,34.0,3.3
10468135@N08,F715,1,1335799749,1335799749,49,palazzidifirenze,47,15.1,0.0,34.0,3.3
10481380@N07,FIPOIHPC1000000675,1,1204081588,1204081588,50,stradedifirenze,3,11.4,0.1,100.0,6.5
10481380@N07,FIPOIHPC1000000584,2,1204082841,1204082854,50,palazzidifirenze,14,11.4,0.1,100.0,6.5
10481380@N07,F167,2,1210732662,1210732727,51,sculturedipiazzadellasignoria,613,20.0,0.0,32.0,5.8
10481380@N07,F697,5,1210732773,1210735357,51,caffèstoricidifirenze,89,20.0,0.0,32.0,5.8
10490729@N02,F522,1,1278432622,1278432622,52,dipintisusant'elisabetta,36,20.0,0.0,89.0,6.2
10490729@N02,FIPOIHPC1000000693,7,1278440932,1278443085,52,stradedifirenze,13,19.0,0.0,55.0,5.2
10490729@N02,FIPOIHPC1000000885,8,1278443348,1278444990,52,stradedifirenze,11,18.9,0.0,20.0,5.1
10490729@N02,F515,4,1278445012,1278445640,52,piazzedifirenze,196,18.7,0.0,20.0,5.1
10490729@N02,F535,4,1278446375,1278447434,52,palazzidifirenze,15,18.7,0.0,20.0,5.1
10490729@N02,FIPOIHPC1000000693,4,1278448012,1278448333,52,stradedifirenze,13,18.6,0.0,31.0,5.6
10490729@N02,F693,1,1278453700,1278453700,52,palazzidifirenze,93,22.0,0.0,33.0,5.5
10490729@N02,F173,2,1278455601,1278455981,52,architetturerinascimentalidellatoscana,58,22.0,0.0,33.0,5.5
10490729@N02,F140,2,1278456211,1278457185,52,sculturedilorenzoghiberti,33,22.0,0.0,33.0,5.5
10490729@N02,F110,2,1278457592,1278457898,52,cattedraledisantamariadelfiore,753,24.1,0.0,20.0,6.2
10490729@N02,FIPOIHPC1000000885,1,1278458868,1278458868,52,stradedifirenze,11,24.0,0.0,20.0,6.2
10490729@N02,FIPOIHPC1000000885,1,1278510153,1278510153,53,stradedifirenze,11,21.6,0.0,9.0,6.1
10490729@N02,F110,8,1278512404,1278513974,53,cattedraledisantamariadelfiore,753,20.4,0.0,15.0,6.9
10490729@N02,F904,3,1278514272,1278514832,53,torridifirenze,23,20.4,0.0,15.0,6.9
10490729@N02,F678,3,1278516159,1278519617,53,stradedifirenze,66,19.3,0.0,10.0,6.1
10490729@N02,FIPOIHPC1000000693,1,1278529765,1278529765,53,stradedifirenze,13,17.0,0.0,8.0,5.4
10490729@N02,F158,5,1278533093,1278533671,53,sculturebronzee,352,16.7,0.0,9.0,5.6
10490729@N02,F235,1,1278533862,1278533862,53,museidiscultura,357,16.6,0.0,9.0,5.6
10490729@N02,F236,1,1278534410,1278534410,53,uffizi,515,16.8,0.0,9.0,5.6
10490729@N02,F256,1,1278534444,1278534444,53,pontidifirenze,1150,16.8,0.0,9.0,5.6
10490729@N02,F261,3,1278534481,1278537137,53,torridifirenze,39,16.7,0.0,9.0,5.6
10490729@N02,F276,2,1278537440,1278538439,53,torridifirenze,19,17.7,0.0,9.0,6.4
10490729@N02,F291,1,1278538985,1278538985,53,residenzedeicapponi,11,17.6,0.0,9.0,6.4
10490729@N02,F349,1,1278539365,1278539365,53,palazzidifirenze,7,17.5,0.0,9.0,6.4
10490729@N02,F357,2,1278539761,1278539780,53,palazzidifirenze,10,17.5,0.0,9.0,6.4
10490729@N02,F287,6,1278539938,1278540881,53,chiesededicateasancarloborromeo,12,17.6,0.0,9.0,6.4
10490729@N02,F363,2,1278541281,1278541303,53,pontidifirenze,93,21.1,0.0,7.0,4.9
10490729@N02,FIPOIHPC1000000693,1,1278546769,1278546769,53,stradedifirenze,13,23.9,0.0,0.0,4.8
10510679@N06,F431,3,1303408000,1303408371,54,piazzedifirenze,481,11.9,0.0,0.0,5.1
10510679@N06,F468,1,1303413956,1303413956,54,palazzidifirenze,52,9.5,0.0,0.0,5.8
10510679@N06,F721,1,1303416034,1303416034,54,palazzidifirenze,24,8.2,0.0,0.0,5.9
10566322@N05,F566,1,1216555904,1216555904,55,piazzedifirenze,163,22.0,0.0,23.0,6.1
10566322@N05,F608,1,1216557244,1216557244,55,opered'arterinascimentaliriguardantil'imperobizantino,40,21.9,0.0,23.0,6.1
10566322@N05,F636,1,1216558275,1216558275,55,piazzedifirenze,117,22.0,0.0,23.0,6.1
10566322@N05,F643,3,1216558387,1216558485,55,fontanedifirenze,43,22.0,0.0,23.0,6.1
10566322@N05,F636,1,1216559188,1216559188,55,piazzedifirenze,117,21.3,0.0,33.0,6.8
10566322@N05,F657,2,1216559336,1216559576,55,palazzidifirenze,12,21.2,0.0,33.0,6.8
10566322@N05,F107,3,1216560266,1216561549,55,sculturedilorenzoghiberti,969,21.3,0.0,33.0,6.8
10566322@N05,FIPOIHPC1000000424,2,1216562964,1216563012,55,sedibancariedifirenze,23,20.8,0.0,93.0,6.4
10566322@N05,F151,1,1216563747,1216563747,55,piazzedifirenze,780,20.8,0.0,93.0,6.4
10566322@N05,F160,6,1216563843,1216564113,55,sculturemarmoree,392,20.8,0.0,93.0,6.4
10566322@N05,F327,2,1216567100,1216567258,55,palazzidifirenze,110,20.1,0.0,90.0,6.4
10566322@N05,F264,3,1216567463,1216568127,55,architetturedigiovannimichelucci,26,20.0,0.0,90.0,6.4
10566322@N05,F462,2,1216568281,1216568300,55,villedifirenze,10,20.1,0.0,90.0,6.4
10566322@N05,F471,9,1216569705,1216570933,55,architetturemilitaridifirenze,81,19.2,0.0,72.0,6.3
10566322@N05,F468,2,1216571550,1216571710,55,palazzidifirenze,52,19.2,0.0,72.0,6.3
10566322@N05,F249,2,1216572060,1216572321,55,torridifirenze,567,19.1,0.0,72.0,6.3
10566322@N05,F256,2,1216572419,1216572599,55,pontidifirenze,1150,19.2,0.0,72.0,6.3
10566322@N05,FIPOIHPC1000000911,1,1216573187,1216573187,55,chiesededicateasantacecilia,48,19.1,0.0,72.0,6.3
10566322@N05,F151,2,1216573816,1216573916,55,piazzedifirenze,780,18.5,0.0,51.0,3.4
10566322@N05,F108,1,1216574520,1216574520,55,museidifirenze,408,18.5,0.0,51.0,3.4
10566322@N05,F110,1,1216574537,1216574537,55,cattedraledisantamariadelfiore,753,18.5,0.0,51.0,3.4
10566322@N05,F107,4,1216574596,1216574698,55,sculturedilorenzoghiberti,969,18.5,0.0,51.0,3.4
10566322@N05,F119,4,1216574835,1216575623,55,cattedralidedicateamaria,571,18.5,0.0,51.0,3.4
10566322@N05,F101,1,1216577323,1216577323,55,piazzedifirenze,284,18.1,0.0,38.0,2.1
10566322@N05,F108,1,1216577470,1216577470,55,museidifirenze,408,18.1,0.0,38.0,2.1
10566322@N05,FIPOIHPC1000000800,1,1216577870,1216577870,55,palazzidifirenze,13,18.1,0.0,38.0,2.1
10566322@N05,FIPOIHPC1000000911,1,1216579636,1216579636,55,chiesededicateasantacecilia,48,18.1,0.0,38.0,2.1
10566322@N05,FIPOIHPC1000000800,5,1216579840,1216580311,55,palazzidifirenze,13,18.1,0.0,38.0,2.1
10566322@N05,F902,2,1216581119,1216581145,55,piazzedifirenze,43,18.0,0.0,22.0,3.8
10566322@N05,F431,3,1309868766,1309869507,56,piazzedifirenze,481,22.3,0.0,11.0,5.4
10566322@N05,FIPOIHPC1000000396,4,1309873197,1309873644,56,basilicadisanminiatoalmonte,179,21.9,0.0,9.0,5.8
10566322@N05,F318,2,1309877410,1309877532,56,boboli,35,21.6,0.0,8.0,4.7
10566322@N05,F313,4,1309880031,1309880801,56,palazzopitti,112,21.0,0.0,11.0,1.8
10566322@N05,FIPOIHPC1000000538,1,1309882263,1309882263,56,palazzidifirenze,50,20.3,0.0,12.0,1.8
10566322@N05,F160,2,1309883488,1309883678,56,sculturemarmoree,392,20.3,0.0,12.0,1.8
10566322@N05,F701,1,1309886049,1309886049,56,piazzedifirenze,399,19.6,0.0,5.0,1.6
10566322@N05,FIPOIHPC1000000538,2,1309890330,1309891547,56,palazzidifirenze,50,18.9,0.0,6.0,2.5
10584928@N07,F256,3,1226645585,1226645672,57,pontidifirenze,1150,13.3,0.0,99.0,15.9
10584928@N07,F107,12,1226649461,1226652171,57,sculturedilorenzoghiberti,969,12.8,0.0,94.0,18.2
10584928@N07,F167,14,1226683747,1226691317,58,sculturedipiazzadellasignoria,613,10.8,0.0,37.0,13.1
10584928@N07,F256,8,1226692784,1226693100,58,pontidifirenze,1150,10.4,0.0,45.0,14.8
10584928@N07,F107,47,1226696020,1226699351,58,sculturedilorenzoghiberti,969,10.3,0.0,35.0,14.8
10584928@N07,FIPOIHPC1000000865,7,1226715913,1226730164,58,teatridifirenze,14,12.5,0.0,42.0,19.9
10584928@N07,F256,8,1226733697,1226733730,58,pontidifirenze,1150,13.3,0.0,55.0,16.1
10584928@N07,F107,72,1226736625,1226739964,58,sculturedilorenzoghiberti,969,12.4,0.0,35.0,15.4
10584928@N07,F256,6,1226780373,1226780446,59,pontidifirenze,1150,8.0,0.0,16.0,7.4
10584928@N07,F457,9,1226781820,1226783987,59,villemedicee,27,7.9,0.0,16.0,7.4
10584928@N07,F167,8,1226784887,1226785079,59,sculturedipiazzadellasignoria,613,7.5,0.0,17.0,6.9
10584928@N07,F256,1,1226821010,1226821010,60,pontidifirenze,1150,15.2,0.0,0.0,6.2
10584928@N07,F457,7,1226822652,1226823636,60,villemedicee,27,13.0,0.0,0.0,5.4
10584928@N07,F167,25,1226825533,1226825854,60,sculturedipiazzadellasignoria,613,13.0,0.0,0.0,5.4
10622038@N05,F516,2,1307361445,1307361476,61,alberghidifirenze,61,21.0,0.0,87.0,5.1
10622038@N05,F535,1,1307362238,1307362238,61,palazzidifirenze,15,19.6,0.0,83.0,7.8
10622038@N05,F336,1,1307362493,1307362493,61,cappelledifirenze,16,19.7,0.0,83.0,7.8
10622038@N05,F334,1,1307362672,1307362672,61,palazzidifirenze,7,19.7,0.0,83.0,7.8
10622038@N05,F690,1,1307363105,1307363105,61,palazzidifirenze,60,19.7,0.0,83.0,7.8
10622038@N05,F693,2,1307363230,1307363579,61,palazzidifirenze,93,19.7,0.0,83.0,7.8
10622038@N05,F698,1,1307364016,1307364016,61,caffèstoricidifirenze,204,19.7,0.0,83.0,7.8
10622038@N05,F680,1,1307364045,1307364045,61,mercatidifirenze,398,19.7,0.0,83.0,7.8
10622038@N05,F698,1,1307364140,1307364140,61,caffèstoricidifirenze,204,19.7,0.0,83.0,7.8
10622038@N05,F702,3,1307520660,1307520791,62,architetturegotichedellatoscana,483,19.0,1.0,97.0,10.1
10622038@N05,FIPOIHPC1000000965,1,1307521871,1307521871,62,annunciazioni,141,19.0,1.0,97.0,10.1
10622038@N05,F712,1,1307522205,1307522205,62,bibliotecanazionalecentraledifirenze,69,19.0,1.0,97.0,10.1
10622038@N05,F705,1,1307522713,1307522713,62,basilicadisantacroce,56,19.0,1.0,97.0,10.1
10622038@N05,F704,1,1307523805,1307523805,62,dipintiditaddeogaddi,32,18.0,0.2,85.0,5.9
10622038@N05,F151,3,1307525904,1307525973,62,piazzedifirenze,780,18.0,0.2,85.0,5.9
10622038@N05,F152,1,1307526094,1307526094,62,palazzovecchio,543,18.0,0.2,85.0,5.9
10622038@N05,F256,1,1307606416,1307606416,63,pontidifirenze,1150,20.4,0.0,32.0,18.1
10622038@N05,F236,1,1307606536,1307606536,63,uffizi,515,20.4,0.0,32.0,18.1
10622038@N05,FIPOIHPC1000000569,1,1307609853,1307609853,63,palazzidifirenze,13,20.3,0.0,32.0,18.1
10622038@N05,F307,1,1307610741,1307610741,63,palazzopitti,60,19.5,0.0,42.0,16.2
10622038@N05,F268,1,1307611000,1307611000,63,torridifirenze,120,19.5,0.0,42.0,16.2
10622038@N05,F106,1,1307674863,1307674863,64,architettureromanichedifirenze,535,21.2,0.0,75.0,12.1
10622038@N05,FIPOIHPC1000000964,2,1307674960,1307674971,64,scultureasoggettofunebre,377,21.2,0.0,75.0,12.1
10622038@N05,F106,1,1307675147,1307675147,64,architettureromanichedifirenze,535,21.2,0.0,75.0,12.1
10622038@N05,FIPOIHPC1000000702,1,1307675453,1307675453,64,stradedifirenze,15,21.2,0.0,75.0,12.1
10634806@N08,F249,2,1252500349,1252500779,65,torridifirenze,567,19.6,0.0,16.0,6.9
10634806@N08,F110,1,1252501852,1252501852,65,cattedraledisantamariadelfiore,753,18.5,0.0,9.0,7.4
10638554@N00,FIPOIHPC1000000450,1,1211637092,1211637092,66,sculturebronzee,6,15.6,0.0,99.0,4.2
10638554@N00,F151,1,1211650348,1211650348,66,piazzedifirenze,780,14.0,0.0,94.0,5.8
10638554@N00,F256,1,1211652741,1211652741,66,pontidifirenze,1150,13.7,0.0,75.0,4.3
10644877@N04,F311,1,1192379092,1192379092,67,palazzopitti,30,6.9,0.0,0.0,9.0
10644877@N04,F379,1,1192379253,1192379253,67,ospedalistoricidifirenze,6,6.9,0.0,0.0,9.0
10644877@N04,F323,1,1192379450,1192379450,67,boboli,58,7.0,0.0,0.0,9.0
10657261@N05,F708,3,1188978588,1188978595,68,scultureafirenze,32,21.3,0.0,61.0,10.8
10657261@N05,F712,1,1188978598,1188978598,68,bibliotecanazionalecentraledifirenze,69,21.3,0.0,61.0,10.8
10657261@N05,F127,6,1188978604,1188978622,68,palazzidifirenze,228,21.3,0.0,61.0,10.8
10657261@N05,F256,1,1188978630,1188978630,68,pontidifirenze,1150,21.4,0.0,61.0,10.8
10703154@N08,F636,1,1267296553,1267296553,69,piazzedifirenze,117,6.9,0.0,100.0,6.5
10703154@N08,F643,1,1267296722,1267296722,69,fontanedifirenze,43,6.9,0.0,100.0,6.5
10703154@N08,F120,1,1267305783,1267305783,69,sculturedinannidibanco,699,5.7,0.0,92.0,2.6
10703154@N08,FIPOIHPC1000000933,1,1267540937,1267540937,70,sculturedinannidibanco,4,8.6,0.0,41.0,4.8
10703154@N08,F141,1,1267541208,1267541208,70,sculturedinannidibanco,21,8.6,0.0,41.0,4.8
10703154@N08,F159,1,1267544798,1267544798,70,operedigiambologna,304,7.3,0.0,94.0,3.3
10730530@N05,F431,2,1338235825,1338236266,71,piazzedifirenze,481,12.1,0.0,100.0,3.3
10730530@N05,F667,1,1338238853,1338238853,71,teatristabili,61,13.3,0.0,100.0,4.3
10730530@N05,F213,1,1338242595,1338242595,71,alberghidifirenze,15,14.0,0.0,97.0,5.8
10730530@N05,F727,1,1338248584,1338248584,71,palazzidifirenze,20,15.4,0.0,93.0,7.0
10731307@N06,F107,1,1190563911,1190563911,72,sculturedilorenzoghiberti,969,16.0,0.0,100.0,2.3
10731307@N06,F108,1,1190564081,1190564081,72,museidifirenze,408,16.0,0.0,100.0,2.3
10731307@N06,F108,1,1190637847,1190637847,73,museidifirenze,408,19.8,0.0,10.0,7.2
10731307@N06,F107,1,1190637938,1190637938,73,sculturedilorenzoghiberti,969,19.8,0.0,10.0,7.2
10731307@N06,F110,1,1190638033,1190638033,73,cattedraledisantamariadelfiore,753,19.8,0.0,10.0,7.2
10731307@N06,F120,5,1190639216,1190640048,73,sculturedinannidibanco,699,19.3,0.0,8.0,6.2
10731307@N06,F107,2,1190640341,1190640526,73,sculturedilorenzoghiberti,969,19.4,0.0,8.0,6.2
10731307@N06,FIPOIHPC1000000604,3,1190643196,1190643450,73,scultureasoggettomitologico,154,18.6,0.0,2.0,5.9
10731307@N06,F151,7,1190643674,1190644514,73,piazzedifirenze,780,18.6,0.0,2.0,5.9
10731307@N06,F158,1,1190644687,1190644687,73,sculturebronzee,352,18.6,0.0,2.0,5.9
10731307@N06,F168,1,1190645116,1190645116,73,monumentiequestri,394,18.6,0.0,2.0,5.9
10731307@N06,F234,1,1190646022,1190646022,73,museidiscienza,265,18.0,0.0,1.0,3.1
10731307@N06,F808,1,1190646770,1190646770,73,pontidifirenze,228,18.2,0.0,1.0,3.1
10731307@N06,F256,2,1190646836,1190647920,73,pontidifirenze,1150,18.2,0.0,1.0,3.1
10731307@N06,FIPOIHPC1000001009,1,1190648047,1190648047,73,stradedifirenze,81,18.1,0.0,1.0,3.1
10731307@N06,F326,1,1190651591,1190651591,73,pontidifirenze,415,16.7,0.0,2.0,2.2
10731307@N06,FIPOIHPC1000000425,2,1190713502,1190713605,74,architetturaneomoresca,17,21.5,0.0,26.0,5.9
10731307@N06,F742,1,1190713632,1190713632,74,chiesedifirenze,19,21.5,0.0,26.0,5.9
10731307@N06,FIPOIHPC1000000900,1,1190715018,1190715018,74,organizzazioniantifasciste,2,19.7,0.0,23.0,6.6
10731307@N06,F236,1,1204294676,1204294676,75,uffizi,515,9.4,0.0,100.0,5.4
10731307@N06,F256,1,1204294679,1204294679,75,pontidifirenze,1150,9.4,0.0,100.0,5.4
10743893@N07,F864,1,1286374412,1286374412,76,piazzedifirenze,9,14.2,0.0,1.0,4.6
10743893@N07,F620,1,1286375870,1286375870,76,teatridifirenze,5,14.2,0.0,1.0,4.6
10762009@N05,F556,1,1179344706,1179344706,77,cenacoliafirenze,19,11.9,0.0,100.0,4.0
10762009@N05,FIPOIHPC1000000596,2,1179348114,1179348376,77,palazzidelleartidifirenze,12,12.3,0.0,100.0,3.3
10762009@N05,FIPOIHPC1000000649,10,1179348463,1179350352,77,dipintidiagnolobronzino,89,12.3,0.0,100.0,3.3
10762009@N05,F256,3,1179350563,1179350907,77,pontidifirenze,1150,12.7,0.0,100.0,3.0
10762009@N05,F239,1,1179402107,1179402107,78,loggedifirenze,52,15.7,0.0,13.0,6.8
10762009@N05,FIPOIHPC1000000649,3,1179403111,1179406049,78,dipintidiagnolobronzino,89,15.8,0.0,13.0,6.8
10762009@N05,F256,1,1179406671,1179406671,78,pontidifirenze,1150,15.7,0.0,6.0,6.7
10762009@N05,F397,3,1179408044,1179408404,78,piazzedifirenze,24,15.2,0.0,5.0,5.4
10762009@N05,F281,2,1179409218,1179409419,78,basilicadisantospirito(firenze),5,15.2,0.0,5.0,5.4
10762009@N05,F345,1,1179410527,1179410527,78,torridifirenze,27,15.2,0.0,27.0,3.4
10762009@N05,F256,1,1179411999,1179411999,78,pontidifirenze,1150,15.3,0.0,27.0,3.4
10762009@N05,F652,4,1179419632,1179421826,78,palazzidifirenze,1,13.1,0.0,100.0,2.4
10762009@N05,F628,5,1179486931,1179493670,79,chiesededicateasanmarco,20,15.9,0.0,0.0,8.3
10762009@N05,F575,6,1179495074,1179497802,79,basilicadisanlorenzo(firenze),49,13.8,0.0,0.0,3.3
10762009@N05,F256,1,1179500439,1179500439,79,pontidifirenze,1150,11.4,0.0,1.0,2.2
10762009@N05,F307,4,1179501238,1179506577,79,palazzopitti,60,11.3,0.0,1.0,2.2
10762009@N05,FIPOIHPC1000000548,7,1179517592,1179519711,79,palazzidifirenze,8,8.0,0.0,0.0,4.7
10762009@N05,F521,1,1179519962,1179519962,79,ciclidiaffreschidifirenze,11,8.0,0.0,2.0,5.0
10762009@N05,FIPOIHPC1000000649,2,1179520434,1179520479,79,dipintidiagnolobronzino,89,7.7,0.0,2.0,5.0
10762009@N05,F586,1,1179527042,1179527042,79,mercatidifirenze,128,13.9,0.0,2.0,3.1
10762009@N05,F556,1,1179542671,1179542671,79,cenacoliafirenze,19,21.4,0.0,0.0,1.8
10762009@N05,F561,2,1179579766,1179579932,80,piazzedifirenze,11,17.8,0.0,0.0,4.0
10762009@N05,F521,3,1179580771,1179581826,80,ciclidiaffreschidifirenze,11,17.4,0.0,0.0,4.0
10762009@N05,F697,2,1179586070,1179586363,80,caffèstoricidifirenze,89,16.7,0.0,0.0,1.8
10762009@N05,F256,2,1179586620,1179588867,80,pontidifirenze,1150,16.8,0.0,0.0,1.8
10762009@N05,FIPOIHPC1000000649,2,1179591153,1179591174,80,dipintidiagnolobronzino,89,12.0,0.0,0.0,3.3
10762009@N05,F586,1,1179596507,1179596507,80,mercatidifirenze,128,11.0,0.0,0.0,4.2
10762009@N05,FIPOIHPC1000000596,1,1179661539,1179661539,81,palazzidelleartidifirenze,12,19.9,0.0,0.0,5.1
10762009@N05,FIPOIHPC1000000649,5,1179669165,1179671186,81,dipintidiagnolobronzino,89,16.6,0.0,9.0,4.8
10771015@N04,F168,5,1218903459,1218903984,82,monumentiequestri,394,19.0,0.0,48.0,5.5
10771015@N04,F701,1,1218909464,1218909464,82,piazzedifirenze,399,18.7,0.0,60.0,2.7
10785432@N03,F249,1,1346795371,1346795371,83,torridifirenze,567,18.4,0.0,99.0,5.9
10785432@N03,F254,1,1346795525,1346795525,83,torridifirenze,102,18.4,0.0,99.0,5.9
10785432@N03,F808,1,1346796402,1346796402,83,pontidifirenze,228,18.8,0.0,99.0,6.6
10785432@N03,F723,1,1346796521,1346796521,83,palazzidifirenze,59,18.7,0.0,99.0,6.6
10785432@N03,F701,1,1346797579,1346797579,83,piazzedifirenze,399,18.7,0.0,99.0,6.6
10785432@N03,F234,1,1346800707,1346800707,83,museidiscienza,265,19.4,0.0,97.0,6.7
10785432@N03,F249,1,1346800723,1346800723,83,torridifirenze,567,19.4,0.0,97.0,6.7
10785432@N03,F152,1,1346801746,1346801746,83,palazzovecchio,543,19.4,0.0,97.0,6.7
10785432@N03,F107,2,1346802522,1346802827,83,sculturedilorenzoghiberti,969,19.5,0.0,97.0,6.7
10785432@N03,F541,1,1346848228,1346848228,84,stradedifirenze,88,19.8,0.0,77.0,5.9
10785432@N03,F515,1,1346848595,1346848595,84,piazzedifirenze,196,19.8,0.0,77.0,5.9
10785432@N03,F120,2,1346852041,1346852192,84,sculturedinannidibanco,699,19.3,0.0,84.0,5.2
10785432@N03,F262,1,1346853382,1346853382,84,torridifirenze,20,19.3,0.0,84.0,5.2
10785432@N03,F444,1,1346861151,1346861151,84,chiesedifirenze,7,18.1,0.0,90.0,2.6
10785432@N03,F457,1,1346862077,1346862077,84,villemedicee,27,18.1,0.0,90.0,2.6
10785432@N03,F464,1,1346862573,1346862573,84,museidifirenze,15,18.2,0.0,90.0,2.6
10785432@N03,F461,1,1346862907,1346862907,84,casemuseo,24,18.3,0.0,90.0,2.6
10785432@N03,F283,1,1346864656,1346864656,84,ciclidiaffreschidifirenze,96,18.6,0.0,82.0,2.5
10785432@N03,F326,1,1346865231,1346865231,84,pontidifirenze,415,18.4,0.0,82.0,2.5
10785432@N03,F710,1,1346874188,1346874188,84,fontanedifirenze,182,18.2,0.0,83.0,0.8
10785432@N03,F707,1,1346874666,1346874666,84,scultureafirenze,36,18.2,0.0,83.0,0.8
10785432@N03,F702,4,1346874747,1346875129,84,architetturegotichedellatoscana,483,18.2,0.0,83.0,0.8
10785432@N03,F707,1,1346875337,1346875337,84,scultureafirenze,36,18.0,0.0,69.0,1.1
10785432@N03,F704,2,1346875924,1346876043,84,dipintiditaddeogaddi,32,18.0,0.0,69.0,1.1
10785432@N03,F702,1,1346876492,1346876492,84,architetturegotichedellatoscana,483,18.0,0.0,69.0,1.1
10785432@N03,FIPOIHPC1000000965,1,1346876624,1346876624,84,annunciazioni,141,18.0,0.0,69.0,1.1
10785432@N03,F702,1,1346876960,1346876960,84,architetturegotichedellatoscana,483,18.0,0.0,69.0,1.1
10785432@N03,F714,1,1346877035,1346877035,84,palazzidifirenze,37,17.9,0.0,69.0,1.1
10785432@N03,FIPOIHPC1000000548,1,1346877097,1346877097,84,palazzidifirenze,8,17.9,0.0,69.0,1.1
10785432@N03,FIPOIHPC1000000296,1,1346877488,1346877488,84,castellidifirenze,60,17.9,0.0,69.0,1.1
10785432@N03,F577,1,1346885216,1346885216,84,basilicadisanlorenzo(firenze),65,18.6,0.0,55.0,2.0
10785432@N03,FIPOIHPC1000000027,1,1346886970,1346886970,84,loggedifirenze,118,20.5,0.0,48.0,1.1
10785432@N03,F742,1,1346975705,1346975705,85,chiesedifirenze,19,20.1,0.0,0.0,4.1
10785432@N03,F701,1,1346977002,1346977002,85,piazzedifirenze,399,22.9,0.0,0.0,3.6
10788614@N06,F266,1,1181679257,1181679257,86,stradedifirenze,27,15.0,0.0,84.0,1.8
10788614@N06,F246,1,1181680164,1181680164,86,piazzedifirenze,61,15.1,0.0,84.0,1.8
10788614@N06,FIPOIHPC1000000994,1,1181680939,1181680939,86,palazzidifirenze,156,15.1,0.0,84.0,1.8
10788614@N06,F327,1,1181683304,1181683304,86,palazzidifirenze,110,16.2,0.0,86.0,3.1
10788614@N06,F151,2,1181691880,1181691897,86,piazzedifirenze,780,19.7,0.0,54.0,3.3
10788614@N06,F158,1,1181692171,1181692171,86,sculturebronzee,352,19.7,0.0,54.0,3.3
10788614@N06,F160,1,1181692212,1181692212,86,sculturemarmoree,392,19.7,0.0,54.0,3.3
10788614@N06,F158,1,1181692363,1181692363,86,sculturebronzee,352,19.7,0.0,54.0,3.3
10788614@N06,F161,1,1181692906,1181692906,86,scultureneoclassiche,92,21.1,0.0,33.0,4.3
10788614@N06,F256,1,1181693527,1181693527,86,pontidifirenze,1150,21.3,0.0,33.0,4.3
10788614@N06,FIPOIHPC1000000447,1,1181708784,1181708784,86,stradedifirenze,12,24.5,0.1,41.0,9.7
10788614@N06,F559,2,1181766723,1181766755,87,teatridifirenze,27,15.2,0.0,87.0,2.4
10788614@N06,F431,4,1181773538,1181775439,87,piazzedifirenze,481,18.0,0.0,66.0,2.2
10788614@N06,F471,1,1181778933,1181778933,87,architetturemilitaridifirenze,81,20.1,0.0,2.0,2.4
10788614@N06,F151,1,1181812200,1181812200,88,piazzedifirenze,780,24.8,0.0,8.0,9.6
10788614@N06,F252,2,1181818015,1181818030,88,torridifirenze,26,23.9,0.0,18.0,7.9
10788731@N00,FIPOIHPC1000000964,1,1257064674,1257064674,89,scultureasoggettofunebre,377,12.2,0.0,95.0,3.9
10788731@N00,F107,1,1257064838,1257064838,89,sculturedilorenzoghiberti,969,12.3,0.0,95.0,3.9
10788731@N00,FIPOIHPC1000000964,1,1257064843,1257064843,89,scultureasoggettofunebre,377,12.2,0.0,95.0,3.9
10788731@N00,F151,1,1257066760,1257066760,89,piazzedifirenze,780,12.3,0.0,86.0,5.2
10788731@N00,F167,1,1257066795,1257066795,89,sculturedipiazzadellasignoria,613,12.3,0.0,86.0,5.2
10788731@N00,F702,1,1257067954,1257067954,89,architetturegotichedellatoscana,483,12.4,0.0,86.0,5.2
10788731@N00,F256,1,1257073144,1257073144,89,pontidifirenze,1150,12.0,0.0,90.0,4.3
10788731@N00,F326,1,1257073885,1257073885,89,pontidifirenze,415,11.0,0.0,97.0,3.2
10788731@N00,FIPOIHPC1000000965,1,1257075694,1257075694,89,annunciazioni,141,10.9,0.0,97.0,3.2
