poiID,poiName_og,poiName,poiTheme_og,poiTheme,source
FIPOIHPC1000000965,Annunciazione_Cavalcanti,Cavalcanti Annunciation,basilicadisantacroce,Basilica di Santa Croce,Wikipedia
FIPOIHPC1000000965,Annunciazione_Cavalcanti,Cavalcanti Annunciation,annunciazioni,Annunciations,Wikipedia
F346,Palazzo_Frescobaldi_di_San_Jacopo,Frescobaldi Palace of San Jacopo,palazzidifirenze,Palaces of Florence,Wikipedia
FIPOIHPC1000000575,Complesso_delle_Oblate,Complex of the Oblates,chiesedifirenze,churches of Florence,Wikipedia
F361,Palazzo_Corsini_Suarez,Corsini Suarez Palace,palazzidifirenze,Florentine palaces,Wikipedia
F369,Istituto_Emily_Gould,Emily Gould Institute,palazzidifirenze,Florence palaces,Wikipedia
F369,Istituto_Emily_Gould,Emily Gould Institute,scuoledifirenze,schools of Florence,Wikipedia
FIPOIHPC1000000572,Parterre_(Firenze),Boboli Gardens Parterre,architetturedifirenze,architectures of Florence,Wikipedia
F882,Ospizio_della_Quarconia,Quarconia Hospice,ospedalistoricidifirenze,historic hospitals of Florence,Wikipedia
F882,Ospizio_della_Quarconia,Quarconia Hospice,teatridifirenze,theatres of Florence,Wikipedia
F882,Ospizio_della_Quarconia,Quarconia Hospice,salecinematografichedifirenze,cinema halls of Florence,Wikipedia
F282,Sagrestia_di_Santo_Spirito,Sacristy of Santo Spirito,sagrestiedifirenze,sacristies of Florence,Wikipedia
F282,Sagrestia_di_Santo_Spirito,Sacristy of Santo Spirito,basilicadisantospirito(firenze),Basilica of Santo Spirito (Florence),Wikipedia
FIPOIHPC1000000476,Palazzo_Socci,Socci Palace,palazzidifirenze,Florence palaces,Wikipedia
FIPOIHPC1000000477,Via_del_Corso_(Firenze),Course Street (Florence),stradedifirenze,streets of Florence,Wikipedia
F400,Cappella_Brancacci,Brancacci Chapel,dipintidimasaccio,painted by Masaccio,Wikipedia
F400,Cappella_Brancacci,Brancacci Chapel,dipintidimasolino,painted by Masolino,Wikipedia
F400,Cappella_Brancacci,Brancacci Chapel,cappellabrancacci,Brancacci Chapel,Wikipedia
F400,Cappella_Brancacci,Brancacci Chapel,dipintisusanpietro,paintings of Saint Peter,Wikipedia
FIPOIHPC1000000475,Palazzo_Le_Monnier,Le Monnier Palace,palazzidifirenze,Florence palaces,Wikipedia
F379,Ospizio_di_San_Niccolò,St. Nicholas Hospice,ospedalistoricidifirenze,historic hospitals of Florence,Wikipedia
F226,Ex_chiesa_dei_Santi_Jacopo_e_Lorenzo,Former Church of Saints James and Lawrence,chiesedifirenze,churches of Florence,Wikipedia
F225,Monastero_delle_Murate,Monastery of the Walls,monasteridifirenze,Monasteries of Florence,Wikipedia
F225,Monastero_delle_Murate,Monastery of the Walls,carceriitalianestoriche,historical Italian prisons,Wikipedia
F670,Tabernacolo_delle_cinque_lampade,Shrine of the Five Lamps,tabernacolidifirenze,Florence tabernacles,Wikipedia
F239,Loggia_del_Grano,Grain Loggia,loggedifirenze,Florence grain loggias,Wikipedia
F776,Giardino_della_Gherardesca,Garden of the Gherardesca Family,giardinidifirenze,Gardens of Florence,Wikipedia
F871,Chiesa_dei_Santi_Gervasio_e_Protasio_(Firenze),Church of Saints Gervasius and Protasius (Florence),chiesedifirenze,churches of Florence,Wikipedia
F871,Chiesa_dei_Santi_Gervasio_e_Protasio_(Firenze),Church of Saints Gervasius and Protasius (Florence),chiesededicateaisantigervasioeprotasio,church dedicated to Saints Gervasius and Protasius,Wikipedia
F748,Piazza_dei_Ciompi,Square of the Ciompi,piazzedifirenze,Florence squares,Wikipedia
F479,Palazzo_Serristori,Serristori Palace,palazzidifirenze,Palaces of Florence,Wikipedia
F327,Palazzo_della_Missione,Palace of the Mission,palazzidifirenze,Palaces of Florence,Wikipedia
F270,Fontana_dello_Sprone,Fountain of the Sprout,fontanedifirenze,Fountains of Florence,Wikipedia
F270,Fontana_dello_Sprone,Fountain of the Sprout,sculturemanieriste,Mannerist sculptures,Wikipedia
F270,Fontana_dello_Sprone,Fountain of the Sprout,sculturemarmoree,marble sculptures,Wikipedia
FIPOIHPC1000000878,Viale_Spartaco_Lavagnini,Viale Spartaco Lavagnini,stradedifirenze,streets of Florence,Wikipedia
F434,Giardino_dell'Iris,Garden of the Iris,giardinidifirenze,gardens of Florence,Wikipedia
FIPOIHPC1000000872,Teatrino_della_Baldracca,Little Theatre of the Baldracca,teatridifirenze,theatres of Florence,Wikipedia
FIPOIHPC1000000873,Teatro_Umberto_I,Umberto I Theatre,teatridifirenze,theatres of Florence,Wikipedia
FIPOIHPC1000000873,Teatro_Umberto_I,Umberto I Theatre,architetturescomparsedifirenze,lost architectures of Florence,Wikipedia
F751,Teatro_Alfieri_(Firenze),Alfieri Theatre (Florence),teatridifirenze,theatres of Florence,Wikipedia
F751,Teatro_Alfieri_(Firenze),Alfieri Theatre (Florence),architetturescomparsedifirenze,lost architectures of Florence,Wikipedia
F515,Piazza_Santa_Maria_Novella,Square of Santa Maria Novella,piazzedifirenze,squares of Florence,Wikipedia
F768,Casa_Antonini,House of Antonini,palazzidifirenze,Florentine palaces,Wikipedia
F319,Anfiteatro_di_Boboli,Amphitheater of Boboli,teatridifirenze,theatres of Florence,Wikipedia
F319,Anfiteatro_di_Boboli,Amphitheater of Boboli,anfiteatri,amphitheaters,Wikipedia
F319,Anfiteatro_di_Boboli,Amphitheater of Boboli,boboli,Boboli Gardens,Wikipedia
F148,Palazzo_dei_Cavalcanti,Palace of the Cavalcanti Family,palazzidifirenze,Palaces of Florence,Wikipedia
F256,Ponte_Vecchio,Old Bridge,pontidifirenze,bridges of Florence,Wikipedia
F760,Casa_della_Gioventù_Italiana_del_Littorio_di_Firenze,House of Italian Youth of the Littoral (of Florence),architetturefascistedifirenze,Fascist architectures of Florence,Wikipedia
F760,Casa_della_Gioventù_Italiana_del_Littorio_di_Firenze,House of Italian Youth of the Littoral (of Florence),architetturescomparsedifirenze,architectural designs of former youth houses in Florence,Wikipedia
F760,Casa_della_Gioventù_Italiana_del_Littorio_di_Firenze,House of Italian Youth of the Littoral (of Florence),architetturerazionalisted'italia,Rationalist architecture of Italy,Wikipedia
F321,Grotta_del_Buontalenti,Grotto of Buontalenti,fontanedifirenze,Fountains of Florence,Wikipedia
F321,Grotta_del_Buontalenti,Grotto of Buontalenti,grotteartificiali,artificial grottoes,Wikipedia
F321,Grotta_del_Buontalenti,Grotto of Buontalenti,boboli,Boboli Gardens,Wikipedia
F262,Torre_degli_Ubriachi,Tower of the Drunken Men,torridifirenze,towers of Florence,Wikipedia
F268,Torre_dei_Rossi-Cerchi,Tower of the Rossi-Cerchi Family,torridifirenze,towers of Florence,Wikipedia
F583,Osservatorio_Ximeniano,Ximenian Observatory,firenze,Florence,Wikipedia
F583,Osservatorio_Ximeniano,Ximenian Observatory,osservatoriastronomicid'italia,Italian astronomical observatories,Wikipedia
F300,Torre_dei_Lanfredini,Tower of the Lanfredini Family,torridifirenze,towers of Florence,Wikipedia
F273,Torre_dei_Ramaglianti,Tower of the Ramaglianti,torridifirenze,towers of Florence,Wikipedia
F276,Torre_dei_Marsili,Tower of the Marsili Family,torridifirenze,towers of Florence,Wikipedia
F390,Tabernacolo_di_Santa_Rosa,Shrine of Saint Rose,tabernacolidifirenze,Florence tabernacles,Wikipedia
FIPOIHPC1000000911,Chiesa_di_Santa_Cecilia_(Firenze),Church of Saint Cecilia (Florence),chiesescomparsedifirenze,churches compared of Florence,Wikipedia
FIPOIHPC1000000911,Chiesa_di_Santa_Cecilia_(Firenze),Church of Saint Cecilia (Florence),chiesededicateasantacecilia,Churches dedicated to Saint Cecilia,Wikipedia
F108,Loggia_del_Bigallo,Loggia del Bigallo,loggedifirenze,Florence Loggias,Wikipedia
F108,Loggia_del_Bigallo,Loggia del Bigallo,museidifirenze,museums of Florence,Wikipedia
F812,Chiesa_della_Madonna_della_Tosse,Church of Our Lady of the Cough,chiesedifirenze,churches of Florence,Wikipedia
F812,Chiesa_della_Madonna_della_Tosse,Church of Our Lady of the Cough,edificidicultodedicatiamaria,buildings dedicated to Mary,Wikipedia
F352,Palazzo_Martellini-Rosselli_del_Turco,Martellini-Rosselli del Turco Palace,palazzidifirenze,Palaces of Florence,Wikipedia
F332,Palazzo_Buondelmonti,Buondelmonti Palace,palazzidifirenze,Palaces of Florence,Wikipedia
F870,Arco_di_San_Pierino,Arch of Saint Pierino,archidifirenze,Florence arches,Wikipedia
F832,Oratorio_di_San_Pierino,Oratory of Saint Pierino,chiesedifirenze,churches of Florence,Wikipedia
F867,Torre_della_Zecca,Mint Tower,architetturemilitaridifirenze,military architectures of Florence,Wikipedia
F867,Torre_della_Zecca,Mint Tower,torridifirenze,towers of Florence,Wikipedia
F550,Porta_a_Faenza,Gate to Faenza,architetturemilitaridifirenze,military architectures of Florence,Wikipedia
F868,Torre_della_Pagliazza,Tower of Pagliazza,torridifirenze,towers of Florence,Wikipedia
F866,Arco_di_trionfo_(Firenze),Arch of Triumph (Florence),archidifirenze,Arches of Florence,Wikipedia
F866,Arco_di_trionfo_(Firenze),Arch of Triumph (Florence),archiditrionfo,Triumphal Arch,Wikipedia
F467,Museo_Bardini,Bardini Museum,museidifirenze,museums of Florence,Wikipedia
F467,Museo_Bardini,Bardini Museum,museidiarteapplicata,museum of applied art,Wikipedia
F467,Museo_Bardini,Bardini Museum,museidiscultura,museums of culture,Wikipedia
F279,Piazza_Santo_Spirito,Saint Spirit Square,piazzedifirenze,squares of Florence,Wikipedia
F235,Galleria_degli_Uffizi,Uffizi Gallery,uffizi,offices,Wikipedia
F235,Galleria_degli_Uffizi,Uffizi Gallery,museiarcheologicid'italia,archaeological museums of Italy,Wikipedia
F235,Galleria_degli_Uffizi,Uffizi Gallery,pinacoteched'italia,galleries of Italy,Wikipedia
F235,Galleria_degli_Uffizi,Uffizi Gallery,museidiscultura,museums of culture,Wikipedia
FIPOIHPC1000000177,Firenze_Fiera,Florence Fairgrounds,firenzefiera,Florence Fairgrounds,Wikipedia
FIPOIHPC1000000177,Firenze_Fiera,Florence Fairgrounds,fiere,fairs,Wikipedia
F528,Cappella_dei_Papi,Chapel of the Popes,ciclidiaffreschidifirenze,Florence cycle of frescoes,Wikipedia
F528,Cappella_dei_Papi,Chapel of the Popes,cappelledifirenze,Chapels of Florence,Wikipedia
F528,Cappella_dei_Papi,Chapel of the Popes,dipintidipontormo,paintings by Pontormo,Wikipedia
F528,Cappella_dei_Papi,Chapel of the Popes,basilicadisantamarianovella,Basilica di Santa Maria Novella,Wikipedia
F334,Palazzo_Antinori,Antinori Palace,palazzidifirenze,Florentine Palaces,Wikipedia
F831,Chiesa_di_San_Marco_Vecchio,Church of Old Saint Mark,chiesedifirenze,churches of Florence,Wikipedia
F831,Chiesa_di_San_Marco_Vecchio,Church of Old Saint Mark,chiesededicateasanmarco,church dedicated to Saint Mark,Wikipedia
F901,Piazza_dell'Unità_Italiana,Square of Italian Unity,piazzedifirenze,squares of Florence,Wikipedia
FIPOIHPC1000000803,Palazzo_Altoviti_Sangalletti,Altoviti-Sangalletti Palace,palazzidifirenze,Palaces of Florence,Wikipedia
F506,Palazzo_della_Marescialla,Palace of the Marshal,palazzidifirenze,Palaces of Florence,Wikipedia
F628,Basilica_di_San_Marco_(Firenze),Basilica of Saint Mark (Florence),monumentinazionaliitaliani,Italian national monuments,Wikipedia
F628,Basilica_di_San_Marco_(Firenze),Basilica of Saint Mark (Florence),basilicadisanmarco(firenze),Basilica di San Marco (Florence),Wikipedia
F628,Basilica_di_San_Marco_(Firenze),Basilica of Saint Mark (Florence),chiesededicateasanmarco,churches dedicated to Saint Mark,Wikipedia
F651,Palazzo_Giugni,Giugni Palace,palazzidifirenze,Florentine palaces,Wikipedia
FIPOIHPC1000000967,Sinagoghe_di_via_delle_Oche,Synagogues of Via delle Oche,sinagoghedifirenze,Synagogues of Florence,Wikipedia
F349,Palazzo_Agostini_(Firenze),Agostini Palace (Florence),palazzidifirenze,Palaces of Florence,Wikipedia
FIPOIHPC1000000639,Manifattura_Tabacchi_(Firenze),Tobacco Factory (Florence),architetturedifirenze,architecture of Florence,Wikipedia
FIPOIHPC1000000639,Manifattura_Tabacchi_(Firenze),Tobacco Factory (Florence),architetturerazionalisted'italia,Rationalist architecture of Italy,Wikipedia
FIPOIHPC1000000639,Manifattura_Tabacchi_(Firenze),Tobacco Factory (Florence),architetturefascistedifirenze,Fascist architectures of Florence,Wikipedia
F358,Casa_Velluti,House of Velvets,palazzidifirenze,Florentine Palaces,Wikipedia
F254,Torre_degli_Amidei,Tower of the Amidei Family,torridifirenze,towers of Florence,Wikipedia
F255,Torre_dei_Baldovinetti,Tower of the Baldovinetti Family,torridifirenze,towers of Florence,Wikipedia
FIPOIHPC1000000553,Via_Calimaruzza,Calimaruzza Street,stradedifirenze,streets of Florence,Wikipedia
F605,Chiesa_di_San_Giovannino_degli_Scolopi,Church of Saint John the Baptist of the Scolopi,chiesedifirenze,churches of Florence,Wikipedia
F605,Chiesa_di_San_Giovannino_degli_Scolopi,Church of Saint John the Baptist of the Scolopi,chiesededicateasangiovannievangelista,church dedicated to Saint John the Evangelist,Wikipedia
F711,Palazzo_Cocchi-Serristori,Cocchi-Serristori Palace,palazzidifirenze,Palaces of Florence,Wikipedia
F711,Palazzo_Cocchi-Serristori,Cocchi-Serristori Palace,architetturedigiulianodasangallo,architectures by Giuliano da Sangallo,Wikipedia
F876,Palazzo_Acciaiuoli,Acciaiuoli Palace,palazzidifirenze,Florentine palaces,Wikipedia
F173,Palazzo_Uguccioni,Uguccioni Palace,palazzidifirenze,Palaces of Florence,Wikipedia
F173,Palazzo_Uguccioni,Uguccioni Palace,architetturerinascimentalidellatoscana,Renaissance architecture of Tuscany,Wikipedia
F709,Palazzo_dell'Antella,Palace of Antella,palazzidifirenze,Palaces of Florence,Wikipedia
F709,Palazzo_dell'Antella,Palace of Antella,architetturerinascimentalidellatoscana,Renaissance architecture of Tuscany,Wikipedia
F135,Torri_degli_Adimari,Towers of the Adimari Family,torridifirenze,towers of Florence,Wikipedia
F136,Chiesa_di_San_Cristoforo_degli_Adimari,Church of Saint Christopher of the Adimari,chiesedifirenze,churches of Florence,Wikipedia
F136,Chiesa_di_San_Cristoforo_degli_Adimari,Church of Saint Christopher of the Adimari,chiesesconsacratedifirenze,churches consecrated in Florence,Wikipedia
F136,Chiesa_di_San_Cristoforo_degli_Adimari,Church of Saint Christopher of the Adimari,chiesededicateasancristoforo,church dedicated to Saint Christopher,Wikipedia
F170,Chiesa_di_San_Romolo,Church of Saint Romulus,chiesescomparsedifirenze,churches disappeared from Florence,Wikipedia
F697,Caffè_Le_Giubbe_Rosse,Café The Red Jackets,caffèstoricidifirenze,historic cafes of Florence,Wikipedia
FIPOIHPC1000000657,Chiesa_di_Santa_Maria_a_Ricorboli,Church of Santa Maria a Ricorboli,chiesedifirenze,churches of Florence,Wikipedia
FIPOIHPC1000000657,Chiesa_di_Santa_Maria_a_Ricorboli,Church of Santa Maria a Ricorboli,edificidicultodedicatiamaria,buildings dedicated to Mary,Wikipedia
FIPOIHPC1000000654,Chiesa_di_Sant'Antonino_(Firenze),Church of Saint Antoninus (Florence),chiesedifirenze,churches of Florence,Wikipedia
F424,Chiesa_di_San_Leone_Magno,Church of Saint Leo the Great,chiesedifirenze,churches of Florence,Wikipedia
F424,Chiesa_di_San_Leone_Magno,Church of Saint Leo the Great,chiesededicateasanleonemagno,churches dedicated to Saint Leo the Great,Wikipedia
FIPOIHPC1000000652,Chiesa_del_Sacro_Cuore_al_Romito,Church of the Sacred Heart at Romito,chiesedifirenze,churches of Florence,Wikipedia
FIPOIHPC1000000652,Chiesa_del_Sacro_Cuore_al_Romito,Church of the Sacred Heart at Romito,chiesededicatealsacrocuoredigesù,churches dedicated to the Sacred Heart of Jesus,Wikipedia
FIPOIHPC1000000653,Chiesa_di_San_Piero_in_Palco,Church of Saint Peter in Palco,chiesedifirenze,churches of Florence,Wikipedia
F362,Casa_Ridolfi,House of Ridolfi,palazzidifirenze,Florentine palaces,Wikipedia
F365,Palazzo_Del_Pugliese,Palace of the Pugliesi,palazzidifirenze,Palaces of Florence,Wikipedia
FIPOIHPC1000000658,Chiesa_della_Beata_Maria_Vergine_Madre_della_Divina_Provvidenza,Church of Blessed Mary Virgin Mother of Divine Providence,chiesedifirenze,churches of Florence,Wikipedia
FIPOIHPC1000000658,Chiesa_della_Beata_Maria_Vergine_Madre_della_Divina_Provvidenza,Church of Blessed Mary Virgin Mother of Divine Providence,chiesededicateallamadonnadellaprovvidenza,church dedicated to Our Lady of Providence,Wikipedia
FIPOIHPC1000000659,Chiesa_dell'Ascensione_di_Nostro_Signore_Gesù_Cristo,Church of the Ascension of Our Lord Jesus Christ,chiesededicateall'ascensione,churches dedicated to the Ascension,Wikipedia
FIPOIHPC1000000659,Chiesa_dell'Ascensione_di_Nostro_Signore_Gesù_Cristo,Church of the Ascension of Our Lord Jesus Christ,chiesedifirenze,churches of Florence,Wikipedia
FIPOIHPC1000000719,Via_delle_Terme,Street of the Baths,stradedifirenze,Streets of Florence,Wikipedia
F249,Torre_dei_Pulci,Tower of the Fleas,torridifirenze,towers of Florence,Wikipedia
F248,Via_Lambertesca,Lambertesca Street,stradedifirenze,streets of Florence,Wikipedia
FIPOIHPC1000000716,Alloggi_per_dipendenti_governativi_di_via_XX_Settembre,Government Employee Housing on Via XX Settembre,palazzidifirenze,Florence government employee housing,Wikipedia
FIPOIHPC1000000715,Alloggi_per_dipendenti_governativi_di_via_Crispi,Government Employee Housing on Via Crispi,palazzidifirenze,Florence government employee housing,Wikipedia
F472,Via_San_Niccolò,San Niccolò Street,stradedifirenze,streets of Florence,Wikipedia
F459,Costa_San_Giorgio,Coast of Saint George,stradedifirenze,streets of Florence,Wikipedia
F754,Borgo_La_Croce,Village of the Cross,stradedifirenze,streets of Florence,Wikipedia
F713,Borgo_Santa_Croce,Village of Santa Croce,stradedifirenze,streets of Florence,Wikipedia
F449,Torre_del_Gallo,Gallo Tower,torridifirenze,Florence towers,Wikipedia
F449,Torre_del_Gallo,Gallo Tower,villedifirenze,Florentine villas,Wikipedia
FIPOIHPC1000000959,Via_dello_Statuto,Statute Street,stradedifirenze,Street of Florence,Wikipedia
FIPOIHPC1000000854,Sala_Vanni,Vanni Room,teatridifirenze,theatres of Florence,Wikipedia
FIPOIHPC1000000854,Sala_Vanni,Vanni Room,basilicadisantamariadelcarmine(firenze),Basilica di Santa Maria del Carmine (Florence),Wikipedia
FIPOIHPC1000000855,Teatro_estivo_Il_Boschetto,Summer Theatre Il Boschetto,teatridifirenze,theatres of Florence,Wikipedia
F377,Tribuna_di_Galileo,Galileo's Tribune,architetturedifirenze,Florence architectures,Wikipedia
FIPOIHPC1000000950,Monastero_delle_Suore_Domenicane_dello_Spirito_Santo,Convent of the Dominican Sisters of the Holy Spirit,monasteridifirenze,convents of Florence,Wikipedia
FIPOIHPC1000000939,San_Jacopo_(Orsanmichele),Saint James (Orsanmichele),sculturediorsanmichele,sculptures of Orsanmichele,Wikipedia
FIPOIHPC1000000939,San_Jacopo_(Orsanmichele),Saint James (Orsanmichele),sculturemarmoree,marble sculptures,Wikipedia
FIPOIHPC1000000939,San_Jacopo_(Orsanmichele),Saint James (Orsanmichele),sculturesusanti,saints' sculptures,Wikipedia
F814,Palazzo_Rucellai,Rucellai Palace,palazzidifirenze,Florentine Palaces,Wikipedia
F814,Palazzo_Rucellai,Rucellai Palace,architetturedileonbattistaalberti,architectures by Leon Battista Alberti,Wikipedia
